t,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,ddq7
1.000000000000000000e+00,6.390464110625015959e-02,-2.228805548881354515e+00,-1.953472603442237165e+00,-2.396176030854143768e+00,-1.766348093663967056e+00,2.054498281451055952e+00,-1.181461229641026511e+00,2.221793298411032680e+00,-8.442713989348878956e-01,-1.199457799076477205e+00,5.929895621304814846e-01,4.496307840755981999e-01,5.540912854116462061e-01,-1.110615892670694382e+00,-4.782757460145267148e-01,5.302607021189643666e-01,4.507549769794475525e-01,2.062685716395344038e+00,3.179047609354000992e-01,1.137810288633463451e-01,9.457645871092810186e-01
1.020000000000000018e+00,1.082413063380445184e-01,-2.245582608941162572e+00,-1.977368751788774359e+00,-2.383902875532506016e+00,-1.757291886567675432e+00,2.065602748346994311e+00,-1.203484898057639141e+00,2.211696183712422936e+00,-8.333187273589721666e-01,-1.190014118086261785e+00,6.343658408630530321e-01,4.559906083839736501e-01,5.563489169577526816e-01,-1.091776686136511021e+00,-5.313872053149419905e-01,5.650237062466474391e-01,4.936297930550830881e-01,2.074646748435374999e+00,3.181098319801787810e-01,1.118346860943238985e-01,9.380437574734786788e-01
1.040000000000000036e+00,1.523654272493391026e-01,-2.262133656971957230e+00,-2.001067445317276317e+00,-2.370799920800867877e+00,-1.748108428886583576e+00,2.076751919460322782e+00,-1.225133371116301717e+00,2.200539922531781656e+00,-8.216699414212073060e-01,-1.179712027245305217e+00,6.759635744237182386e-01,4.623565076968502718e-01,5.585587416050784570e-01,-1.073098571315747263e+00,-5.841818121570219180e-01,5.998630881843296514e-01,5.365916093667497666e-01,2.084829202993111252e+00,3.185144364948509499e-01,1.089987034960725465e-01,9.296586053913652448e-01
1.060000000000000053e+00,1.962558877147214664e-01,-2.278444759036483802e+00,-2.024551500179733843e+00,-2.356863094042029427e+00,-1.738797558352927819e+00,2.087944660094849247e+00,-1.246410002230456726e+00,2.188331367016586704e+00,-8.093240576623776938e-01,-1.168550049303798355e+00,7.177470784148947125e-01,4.687326013741192066e-01,5.607028732187007147e-01,-1.054594641389691834e+00,-6.366080503452355988e-01,6.347243866278724500e-01,5.796140713196583638e-01,2.093222141836581507e+00,3.191313516534210470e-01,1.052639873968808093e-01,9.206285512976568608e-01
1.080000000000000071e+00,2.398917189563278263e-01,-2.294501972439762394e+00,-2.047803708285406366e+00,-2.342089038375616106e+00,-1.729359027793589743e+00,2.099179476109309661e+00,-1.267318402756040463e+00,2.175078399782699456e+00,-7.962811846566020257e-01,-1.156527238790856504e+00,7.596804704976383160e-01,4.751232587004769470e-01,5.627632582588524279e-01,-1.036277595595049839e+00,-6.886144011214627714e-01,6.695528740216960539e-01,6.226703586101146604e-01,2.099816710447302004e+00,3.199727874898946056e-01,1.006228938508914594e-01,9.109735649814515446e-01
1.100000000000000089e+00,2.832521201489607843e-01,-2.310291367617204550e+00,-2.070806848028328595e+00,-2.326475116199651971e+00,-1.719792500247126377e+00,2.110454510860323651e+00,-1.287862434004418244e+00,2.160789933251133110e+00,-7.825425274661568231e-01,-1.143643191145642835e+00,8.017277121397285988e-01,4.815330872298658749e-01,5.647217049397906807e-01,-1.018159728492501026e+00,-7.401494146797102935e-01,7.042936436637751152e-01,6.657332037012344550e-01,2.104606144935146084e+00,3.210503558039309868e-01,9.506924468949889961e-02,9.007141399442069041e-01
1.120000000000000107e+00,3.263164789976172875e-01,-2.325799050094377485e+00,-2.093543695193674115e+00,-2.310019411895984476e+00,-1.710097544320044349e+00,2.121767542731586076e+00,-1.308046199045856728e+00,2.145475907550912886e+00,-7.681103903496007135e-01,-1.129898051468798181e+00,8.438526504740408996e-01,4.879669205191091708e-01,5.665599126865927815e-01,-1.000252919752638192e+00,-7.911617820237358822e-01,7.388916972472215905e-01,7.087749113148040792e-01,2.107585776151969181e+00,3.223750401838886281e-01,8.859834125869309185e-02,8.898712673088203795e-01
1.140000000000000124e+00,3.690643922586827053e-01,-2.341011182483395014e+00,-2.115997034035183688e+00,-2.292720733697893642e+00,-1.700273629794325725e+00,2.133115983254784354e+00,-1.327874034313957452e+00,2.129147286982286946e+00,-7.529881777158624612e-01,-1.115292522873998049e+00,8.860190602111663871e-01,4.944298052736517679e-01,5.682595018433662659e-01,-9.825686244679430192e-01,-8.416004070557118188e-01,7.732920326990930793e-01,7.517673789232742765e-01,2.108753031002575717e+00,3.239571672036452021e-01,8.120697582016711547e-02,8.784664093130803986e-01
1.159999999999999920e+00,4.114756861759651940e-01,-2.355914006480819722e+00,-2.138149668515461954e+00,-2.274578614719382053e+00,-1.690320123497719873e+00,2.144496875826806814e+00,-1.347350501021657321e+00,2.111816055036787265e+00,-7.371803933197469405e-01,-1.099827874419818885e+00,9.281906855502458642e-01,5.009269879294255823e-01,5.698020435859683097e-01,-9.651178639987628705e-01,-8.914144787833355732e-01,8.074397321764139601e-01,7.946821182239852677e-01,2.108107430955682204e+00,3.258063788475431544e-01,7.289344059773594786e-02,8.665214724210946740e-01
1.179999999999999938e+00,4.535304368026823463e-01,-2.370493864831860087e+00,-2.159984433700548934e+00,-2.255593313146732282e+00,-1.680236285447824107e+00,2.155906895026851622e+00,-1.366480376399553887e+00,2.093495207972911665e+00,-7.206926376971181103e-01,-1.083505948602459634e+00,9.703312820320685317e-01,5.074639006959401621e-01,5.711690899919757980e-01,-9.479112173605992453e-01,-9.405535435322228688e-01,8.412800500790457159e-01,8.374902775758573670e-01,2.105650587761559667e+00,3.279316062156863998e-01,6.365753445435268221e-02,8.540587800865837576e-01
1.199999999999999956e+00,4.952089901805302175e-01,-2.384737223225683600e+00,-2.181484207299797529e+00,-2.235765811594040198e+00,-1.670021265280477341e+00,2.167342346536119457e+00,-1.385268644767436053e+00,2.074198746948448857e+00,-7.035316038408272465e-01,-1.066329168390284909e+00,1.012404658278681202e+00,5.140461470866926064e-01,5.723422042204100446e-01,-9.309588131593293792e-01,-9.889675770500611085e-01,8.747585009388542110e-01,8.801626653769438757e-01,2.101386196387090344e+00,3.303410445596143830e-01,5.350056718880091822e-02,8.411010452021665529e-01
1.219999999999999973e+00,5.364919823469853633e-01,-2.398630692086680671e+00,-2.202631921341704491e+00,-2.215097815625556521e+00,-1.659674098972443446e+00,2.178799167661791714e+00,-1.403720488450061588e+00,2.053941668712748747e+00,-6.857050711212664407e-01,-1.048300543781599536e+00,1.054374717563993036e+00,5.206794869640020140e-01,5.733029907535283076e-01,-9.142703220802949060e-01,-1.036607056388805459e+00,9.078209470447002882e-01,9.226697743594187706e-01,2.095320025182989987e+00,3.330421296960722755e-01,4.242536144491504402e-02,8.276713422689621069e-01
1.239999999999999991e+00,5.773603591421010428e-01,-2.412161048226646898e+00,-2.223410573975979965e+00,-2.193591751448765059e+00,-1.649193705867826765e+00,2.190272928466077573e+00,-1.421841278548288789e+00,2.032739954864519749e+00,-6.672218974582304618e-01,-1.029423677867558506e+00,1.096205499160195718e+00,5.273698211262742852e-01,5.740331256528943271e-01,-8.978549499365069408e-01,-1.083423031451191454e+00,9.404136856630556096e-01,9.649818067767828023e-01,2.087459903301922104e+00,3.360415158442243144e-01,3.043625222999779556e-02,8.137930793209701141e-01
1.260000000000000009e+00,6.177953957861752610e-01,-2.425315256322979174e+00,-2.243803241391773007e+00,-2.171250762783232702e+00,-1.638578886017071579e+00,2.201758833500115031e+00,-1.439636565576807081e+00,2.010610559682996623e+00,-6.480920097535776137e-01,-1.009702772382639280e+00,1.137861219405242874e+00,5.341231754666092568e-01,5.745143867819101358e-01,-8.817214312805283782e-01,-1.129367196088016279e+00,9.724835357145663606e-01,1.007068700456310362e+00,2.077815705390205103e+00,3.393450549291952001e-01,1.753908404290260847e-02,7.994899696388116928e-01
1.280000000000000027e+00,6.577787161998579490e-01,-2.438080490188247129e+00,-2.263793089841647621e+00,-2.148078706911353386e+00,-1.627828317836833349e+00,2.213251724141599652e+00,-1.457112069979772384e+00,1.987571396542597180e+00,-6.283263925969562180e-01,-9.891426327256394035e-01,1.179306312437118809e+00,5.409456847324780604e-01,5.747286839470387987e-01,-8.658780235839030892e-01,-1.174391958633000499e+00,1.003977923767616520e+00,1.048900155688031077e+00,2.066399333579722608e+00,3.429577773922909967e-01,3.741205616049403382e-03,7.847860032874510727e-01
1.300000000000000044e+00,6.972923120384896256e-01,-2.450444153796723867e+00,-2.283363387760545038e+00,-2.124080149918180727e+00,-1.616940556098389381e+00,2.224746081534022757e+00,-1.474273672535736157e+00,1.963641322923450616e+00,-6.079370752596413574e-01,-9.677486724347925673e-01,1.220505470541194848e+00,5.478435759169887342e-01,5.746580889100703082e-01,-8.503325019872940427e-01,-1.218450511762596111e+00,1.034844969210910737e+00,1.090445662919862668e+00,2.053224696810513894e+00,3.468838745456486738e-01,-1.094853772055082164e-02,7.697054185125471459e-01
1.320000000000000062e+00,7.363185614127303324e-01,-2.462393902033822801e+00,-2.302497517968652208e+00,-2.099260361128631125e+00,-1.605914030251650804e+00,2.236236030124467256e+00,-1.491127404663302292e+00,1.938840124032406909e+00,-5.869371169942712019e-01,-9.455269171011780882e-01,1.261423684057632721e+00,5.548231513129850967e-01,5.742848652239839202e-01,-8.350921546238279092e-01,-1.261496901568816442e+00,1.065033568468263914e+00,1.131674531226839253e+00,2.038307687518368105e+00,3.511266825063990571e-01,-2.651981404141912080e-02,7.542726730300426397e-01
1.340000000000000080e+00,7.748402472678468378e-01,-2.473917661134758639e+00,-2.321178989946798055e+00,-2.073625306751373021e+00,-1.594747043091195637e+00,2.247715341795967881e+00,-1.507679438639003555e+00,1.913188495051391103e+00,-5.653405906609942910e-01,-9.224840077052886000e-01,1.302026280796497959e+00,5.618907712618946837e-01,5.735914978452330004e-01,-8.201637785174229478e-01,-1.303486095734085470e+00,1.094493478120202923e+00,1.172555917520801572e+00,2.021666155725490022e+00,3.556886677426818189e-01,-4.296081717825783741e-02,7.385124152435231792e-01
1.360000000000000098e+00,8.128405753944007994e-01,-2.485003648779182672e+00,-2.339391452172694841e+00,-2.047181642739767327e+00,-1.583437769770111414e+00,2.259177440589489549e+00,-1.523936077738896611e+00,1.886708022032152376e+00,-5.431625647032343185e-01,-8.986272033622889621e-01,1.342278964909066064e+00,5.690528366298639451e-01,5.725607224756312785e-01,-8.055536760572064026e-01,-1.344374050698194489e+00,1.123175396798585357e+00,1.213058856465329294e+00,2.003319880576029721e+00,3.605714142610852435e-01,-6.025828140378419739e-02,7.224494554237572697e-01
1.380000000000000115e+00,8.503031920434737101e-01,-2.495640393809049673e+00,-2.357118704506048878e+00,-2.019936706881241939e+00,-1.571984257166761045e+00,2.270615408009652114e+00,-1.539903746315418376e+00,1.859421161458663541e+00,-5.204190834989322889e-01,-8.739643834622302654e-01,1.382147855164663319e+00,5.763157710442814441e-01,5.711755545874385165e-01,-7.912676520484331899e-01,-1.384117777708717245e+00,1.151031045722293200e+00,1.253152291059204337e+00,1.983290539361896254e+00,3.657756124622197347e-01,-7.839749842369203581e-02,7.061087368846671319e-01
1.400000000000000133e+00,8.872122011200040959e-01,-2.505816755537489282e+00,-2.374344710610325038e+00,-1.991898510127488864e+00,-1.560384423608939697e+00,2.282021988907399823e+00,-1.555588979821016293e+00,1.831351218500569811e+00,-4.971271461157490412e-01,-8.485040491922256622e-01,1.421599522583331332e+00,5.836860029242973980e-01,5.694193180857447523e-01,-7.773110113396378695e-01,-1.422675407647685297e+00,1.178013247744084779e+00,1.292805103850223514e+00,1.961601674087847247e+00,3.713010496882641065e-01,-9.736233665002180793e-02,6.895153071897622832e-01
1.419999999999999929e+00,9.235521809283198102e-01,-2.515521942617089834e+00,-2.391053610398663931e+00,-1.963075727178859031e+00,-1.548636058959196093e+00,2.293389597931929202e+00,-1.570998414790086617e+00,1.802522323983224872e+00,-4.733046835012849618e-01,-8.222553244283753449e-01,1.460601027375619587e+00,5.911699473393869919e-01,5.672756735628234903e-01,-7.636885570250722122e-01,-1.460006254528950720e+00,1.204076004780966436e+00,1.331986148739771503e+00,1.938278655628347780e+00,3.771466024833830533e-01,-1.171352627256009304e-01,6.726942894228313818e-01
1.439999999999999947e+00,9.593082004444623001e-01,-2.524745531436601631e+00,-2.407229732491244611e+00,-1.933477686337282675e+00,-1.536736825064413337e+00,2.304710326543232490e+00,-1.586138778790687764e+00,1.772959410101935251e+00,-4.489705341419021889e-01,-7.952279559860304659e-01,1.499119955141897442e+00,5.987739877304041336e-01,5.647286460997662516e-01,-7.504045892208035529e-01,-1.496070877562449830e+00,1.229174573502882950e+00,1.370664283337226674e+00,1.913348645532063408e+00,3.833102305849476754e-01,-1.376973652656393043e-01,6.556708535563697815e-01
1.459999999999999964e+00,9.944658350904848065e-01,-2.533477484015817183e+00,-2.422857606671144026e+00,-1.903114358643003046e+00,-1.524684256572057972e+00,2.315975950575788644e+00,-1.601016880357507777e+00,1.742688184910104132e+00,-4.241444182262132934e-01,-7.674323132178256790e-01,1.537124452284723830e+00,6.065044575278970562e-01,5.617626525714207730e-01,-7.374629044121945309e-01,-1.530831141683564045e+00,1.253265539157209840e+00,1.408808401821974421e+00,1.886840555533219499e+00,3.897889726604899518e-01,-1.590283807790508486e-01,6.384701879509188105e-01
1.479999999999999982e+00,1.029011181986515755e+00,-2.541708165369066741e+00,-2.437921976325553963e+00,-1.871996346311304960e+00,-1.512475762114794842e+00,2.327177938343029773e+00,-1.615639598917461228e+00,1.711735105612971264e+00,-3.988469103517220393e-01,-7.388793869497539690e-01,1.574583260589027089e+00,6.143676217027157493e-01,5.583625284114441811e-01,-7.248667953698121336e-01,-1.564250276447893162e+00,1.276306887409373703e+00,1.446387468269574983e+00,1.858785004832240073e+00,3.965789438022913060e-01,-1.811067217286144171e-01,6.211174710180821235e-01
1.500000000000000000e+00,1.062930874657030289e+00,-2.549428360308635622e+00,-2.452407810859030590e+00,-1.840134870486331398e+00,-1.500108625864477130e+00,2.338307459271343092e+00,-1.630013874719264955e+00,1.680127350700609146e+00,-3.730994108154644384e-01,-7.095807877464457292e-01,1.611465750926137197e+00,6.223696582841713454e-01,5.545135537951311200e-01,-7.126190516301680322e-01,-1.596292933194065844e+00,1.298258074082997204e+00,1.483370550397475895e+00,1.829214275211225704e+00,4.036753347884559084e-01,-2.039095066856987382e-01,6.036378430795904526e-01
1.520000000000000018e+00,1.096212097168470789e+00,-2.556629289660178106e+00,-2.466300318065263397e+00,-1.807541758329936021e+00,-1.487580009455798047e+00,2.349355393051571816e+00,-1.644146698778236271e+00,1.647892790955784559e+00,-3.469241155317996927e-01,-6.795487434977218744e-01,1.647741956039043387e+00,6.305166398811277162e-01,5.502014791985945230e-01,-7.007219605370537119e-01,-1.626925240379661242e+00,1.319080092686190753e+00,1.519726853684553181e+00,1.798162264052860726e+00,4.110724131162410977e-01,-2.274125925319585573e-01,5.860563784543212362e-01
1.540000000000000036e+00,1.128842597676082304e+00,-2.563302625863145501e+00,-2.479584956443737553e+00,-1.774229429464363905e+00,-1.474886954279200024e+00,2.360312339295125739e+00,-1.658045102847492513e+00,1.615059959374136600e+00,-3.203439846227326138e-01,-6.487960963194019381e-01,1.683382602367658798e+00,6.388145152415077854e-01,5.454125502938650394e-01,-6.891773088385894086e-01,-1.656114856997950247e+00,1.338735539614055892e+00,1.555425755817745337e+00,1.765664435334237226e+00,4.187635258103477587e-01,-2.515906086571677580e-01,5.683980578046875509e-01
1.560000000000000053e+00,1.160810701358600650e+00,-2.569440507930131901e+00,-2.492247447447506481e+00,-1.740210881788361919e+00,-1.462026384141911661e+00,2.371168627681017327e+00,-1.671716149426591524e+00,1.581658020035960899e+00,-2.933827097283125962e-01,-6.173362987623127740e-01,1.718359140874326174e+00,6.472690908857163805e-01,5.401335321405191792e-01,-6.779863848344990229e-01,-1.683831023985916886e+00,1.357188676921055270e+00,1.590436841418079172e+00,1.731757768669910380e+00,4.267411040057706995e-01,-2.764169930991989266e-01,5.506877407732734264e-01
1.580000000000000071e+00,1.192105322720237393e+00,-2.575035555740045279e+00,-2.504273787648171101e+00,-1.705499676687089794e+00,-1.448995108295281886e+00,2.381914328579378903e+00,-1.685166921818583852e+00,1.547716735970647850e+00,-2.660646800867466077e-01,-5.851834093243766244e-01,1.752643776831317890e+00,6.558860128494369279e-01,5.343517326355587960e-01,-6.671499810674927922e-01,-1.710044613536957803e+00,1.374405492560685893e+00,1.624729936997502122e+00,1.696480706481170886e+00,4.349966693017223163e-01,-3.018640305690864500e-01,5.329501389400385092e-01
1.600000000000000089e+00,1.222715977240227625e+00,-2.580080883641005851e+00,-2.515650260804106253e+00,-1.670109923656975637e+00,-1.435789824825868477e+00,2.392539264136250843e+00,-1.698404514246264485e+00,1.513266436056514008e+00,-2.384149474358669973e-01,-5.523520872616753952e-01,1.786209498533644524e+00,6.646707485711680352e-01,5.280550251844374765e-01,-6.566683975520515304e-01,-1.734728176234703323e+00,1.390353757993838091e+00,1.658275146097132335e+00,1.659873099371105942e+00,4.435208418800570263e-01,-3.279028923011312879e-01,5.152097891297842125e-01
