t,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,ddq7,tau1,tau2,tau3,tau4,tau5,tau6,tau7
7.199999999999999734e-01,-4.992032070482731454e-01,-2.014188011392607613e+00,-1.607941527561350004e+00,-2.465428899120864159e+00,-1.884804466168130466e+00,1.896467664822403476e+00,-8.329479482908536125e-01,2.431866375954246706e+00,-9.763268782008730495e-01,-1.284502463270476680e+00,1.865455297335972540e-01,4.102980084463693777e-01,5.506289963395170073e-01,-1.379286854405652463e+00,-1.808365785457478836e+00,-1.199739094530168249e+00,1.542952584347786038e+00,1.012930453822054710e+00,3.582305056412903532e+00,2.656630731197642259e+00,-5.574132810551437167e+00,-1.458616781275559271e+00,7.716781835848788296e-01,3.789972804087125835e-02,-5.200246144790637848e-01,6.057906421155745402e-02,1.480699333256641770e-01,-8.583530053546957472e-02
7.399999999999999911e-01,-4.511276209974356965e-01,-2.034217857550768560e+00,-1.634474508841889495e+00,-2.461518446277890959e+00,-1.876740986143015988e+00,1.906787749319281078e+00,-8.586417739249667669e-01,2.425713211515564183e+00,-9.515375321939780751e-01,-1.276656018988528540e+00,2.265268703631241054e-01,3.871203767374615801e-01,5.639531062344500523e-01,-1.350609079680689550e+00,-1.720126956827737752e+00,-2.470816269713624891e+00,4.039639842085183119e+00,2.099575783940355933e+00,2.482446262057850905e+00,2.299336453677579772e+00,-2.034068773035373923e+01,-1.495368999615805272e+00,7.418700317035454850e-01,1.222118410624165735e-02,-5.703307946036935139e-01,7.415902667886874189e-02,1.297768692129603330e-01,-1.273140263511187698e-01
7.600000000000000089e-01,-4.017699943280371166e-01,-2.052521581724288779e+00,-1.659825054301560465e+00,-2.455185878673255662e+00,-1.868038768107664005e+00,1.918059101772662256e+00,-8.857646024356963244e-01,2.409778973916042677e+00,-9.313352897074941295e-01,-1.269586584541310570e+00,2.687571913105994970e-01,3.903165046772267832e-01,5.704162608413095858e-01,-1.360283763400059520e+00,2.074544612270427635e+00,5.144801356771729672e+00,-3.381279806015265343e+00,5.038678520691425300e-01,-3.444180136656767033e-01,1.621597813337905691e+01,-6.047373563001793961e+00,-1.536792050624885553e+00,7.581290255287994606e-01,6.694397164872876137e-03,-6.416604634552598441e-01,7.735410141863316436e-02,1.684292907171593690e-01,-8.125279056046559589e-02
7.800000000000000266e-01,-3.538844814629147906e-01,-2.071787580767995518e+00,-1.686240241316144139e+00,-2.450642628300689463e+00,-1.860575748369162508e+00,1.930167120897177790e+00,-9.124958728306988842e-01,2.402116951554252644e+00,-9.135397252480199626e-01,-1.260344300360368042e+00,3.005650343203827846e-01,3.992733654015258038e-01,5.591363992955257212e-01,-1.360213679540784648e+00,1.282143881090281601e-01,1.339423778559086342e+00,2.548328512055619277e-01,3.054358842558865028e+00,-4.808454413223240742e+00,4.753719407582373435e+00,-4.716121829327761361e+00,-1.588977156049157902e+00,7.070834119866075129e-01,4.241914743803652799e-02,-6.891077522536733779e-01,5.914798975199603293e-02,1.050642797338455364e-01,-4.677335845094217348e-02
8.000000000000000444e-01,-3.058317532995914467e-01,-2.090415891071313759e+00,-1.710040655575874480e+00,-2.443488812111258568e+00,-1.852537292720177975e+00,1.940510449471793297e+00,-9.391805611736625536e-01,2.396065530320486303e+00,-9.079685491374047679e-01,-1.245081627663432888e+00,3.348617445270646864e-01,3.910814761428407227e-01,5.843473739135296441e-01,-1.314116630370372407e+00,-3.953138875471723379e-02,1.404951375620759224e+00,4.388936735396131716e-01,2.846593789895695448e+00,-4.066317019442950098e+00,3.248871871695345748e-01,-1.424108220582247064e+01,-1.634164475383934390e+00,7.215253342214149601e-01,1.094330792023010500e-02,-7.591822650168416065e-01,5.173463294647620558e-02,6.433144802102504223e-02,-8.890150955931061527e-02
8.200000000000000622e-01,-2.576668467731072498e-01,-2.108146518753065912e+00,-1.733541066970794908e+00,-2.437328271696867610e+00,-1.843607425083611195e+00,1.951834138507889893e+00,-9.641675108289591289e-01,2.380660298455439694e+00,-8.987370885895118455e-01,-1.221404984989647113e+00,3.653952723700693572e-01,4.139409550613735722e-01,5.667640259277448855e-01,-1.276729779719832703e+00,1.384740866187919250e+00,1.027009477342951449e+00,-2.104272881052986210e-01,-6.535415965291850593e-02,6.398331208603599052e+00,6.316432747385817947e+00,-1.851665289915167634e+01,-1.650677773667608150e+00,7.143123613976551933e-01,-4.011951742719505748e-02,-7.663356985164421209e-01,4.785087573643918152e-02,8.610611402229363665e-02,-1.526961602587230682e-01
8.399999999999999689e-01,-2.106454496512398522e-01,-2.125558314777465707e+00,-1.758984778066013499e+00,-2.428453117295922503e+00,-1.836046727094085451e+00,1.964858521660605373e+00,-9.889206664463725538e-01,2.364404068403043624e+00,-8.832505499185573372e-01,-1.223530063168264626e+00,3.995694558035532973e-01,4.166675053419112706e-01,5.716518736496672970e-01,-1.258747282974784110e+00,-2.172699005263539984e+00,-9.402687592513289117e-01,2.651099661704260146e+00,4.103829056139177922e+00,-7.887763386664287779e+00,-2.330280253160173398e+00,-6.236524701760208789e-01,-1.691380163633965594e+00,6.623905048831582043e-01,-2.044620072933052424e-02,-8.166480406627829591e-01,4.254938228071516310e-02,5.609643358534367047e-02,-8.662372448649707790e-02
8.599999999999999867e-01,-1.634748535776469058e-01,-2.143303857658737321e+00,-1.782985247454899280e+00,-2.420858131751251641e+00,-1.828195909190684310e+00,1.974491511221155404e+00,-1.014433425548735501e+00,2.362788558618959645e+00,-8.704917077234166634e-01,-1.213402860267963401e+00,4.138986479246499761e-01,4.335507435139183685e-01,5.963836921183468531e-01,-1.247698224418387847e+00,2.702462359936562031e+00,4.129675724711512785e+00,-3.613326270270250884e+00,4.340400396696997287e-01,-3.248402856657571114e+00,1.436144377332802513e+01,-4.211789002879337218e+00,-1.727919301258397544e+00,6.684265565445646207e-01,-8.355981018029182139e-02,-8.562292869009893170e-01,1.377251337545744823e-02,4.494672267563110113e-02,-1.094644542269678777e-01
8.800000000000000044e-01,-1.163536872098070163e-01,-2.159334113458528659e+00,-1.806972041951454999e+00,-2.412137783655469825e+00,-1.818096962731953203e+00,1.986390309074495875e+00,-1.039531257080313242e+00,2.347517814864225727e+00,-8.435336876365490122e-01,-1.217392469546461298e+00,4.506913137624535270e-01,4.341959030028280098e-01,5.895874709120730861e-01,-1.207543667160950962e+00,2.282132040653163774e+00,6.383667222359217241e+00,-3.652371371946625978e+00,-4.173275260140479892e-01,4.328204662552149529e+00,3.780539234898949719e+00,-3.876172968447813449e+00,-1.726197066337468833e+00,6.496673048617330748e-01,-6.410606510553842896e-02,-8.940050675931240365e-01,4.167526578183547437e-02,1.819060714096690234e-02,-1.172863515986288796e-01
9.000000000000000222e-01,-7.079937092566911117e-02,-2.176888549360499692e+00,-1.831055145245300553e+00,-2.402589140902739118e+00,-1.810734277538079695e+00,1.998128324290006974e+00,-1.063084428769113909e+00,2.324039014437154993e+00,-8.282624839995882393e-01,-1.194908274912581225e+00,4.863218744646924940e-01,4.415944690043737131e-01,5.674049491549073565e-01,-1.221055852885345461e+00,-1.648507101601705660e+00,1.589982289764728440e+00,2.369453569218044287e+00,3.636612721270363391e+00,-7.687468211993730982e-01,-1.113198105331823839e+01,-5.673273467050265140e+00,-1.783763474498547108e+00,6.185183273370964407e-01,-8.747367830831968838e-02,-9.151295318622899577e-01,-2.228516863532205988e-02,-7.117376049456777126e-03,-9.195132122247304252e-02
9.200000000000000400e-01,-2.379519365119922569e-02,-2.193248816450933170e+00,-1.855211729693160727e+00,-2.392880894406519410e+00,-1.801823659259427890e+00,2.008846902276112178e+00,-1.086571869172304305e+00,2.305071774918390659e+00,-8.270122031768195603e-01,-1.175781572283840060e+00,5.214975748186618798e-01,4.577303046770007100e-01,5.973502969477885172e-01,-1.198950028351765118e+00,1.765212399678460553e+00,4.529027590286667682e+00,-4.591246655606081362e+00,-8.967291942024399054e-01,4.150862135897194882e+00,1.883957583611044839e+01,-6.861730766160385464e+00,-1.777563114540051892e+00,6.090476275845558840e-01,-1.424513514242760903e-01,-9.499264919378310745e-01,-8.625569202688858350e-03,2.911021821319981218e-02,-9.258320084374505043e-02
9.400000000000000577e-01,2.122229386096148238e-02,-2.210461807194984640e+00,-1.878192450354497112e+00,-2.380736414629305742e+00,-1.791629806032953409e+00,2.020753694934943390e+00,-1.110504285082015929e+00,2.285517934132329287e+00,-8.097404499501649200e-01,-1.158688468814117023e+00,5.511588210573479252e-01,4.738881177196685446e-01,5.659177496366705196e-01,-1.163546080976013419e+00,-1.902229843331854742e+00,-5.534058444023348677e-01,3.951514006973629201e+00,5.008041424789357876e+00,-5.747958699276923156e+00,-1.286792397147661760e+01,-7.155323965583239243e+00,-1.782642655356279526e+00,5.489783391924453193e-01,-1.410983887581048202e-01,-9.527040858160630288e-01,-6.393790315240457933e-02,-4.094604921379943474e-02,-1.129148701155330420e-01
9.599999999999999645e-01,6.822859921110820125e-02,-2.225487418291975050e+00,-1.901685130818077329e+00,-2.370608951532988229e+00,-1.782513689785219402e+00,2.033227025470171423e+00,-1.133865298383569087e+00,2.268031511021436852e+00,-7.971221786015805222e-01,-1.148981244993828810e+00,5.833909259400191782e-01,4.567066487198803149e-01,5.907017717046936234e-01,-1.129616512476515844e+00,-1.110049616153359064e+00,-5.460603184046645131e-01,3.344563941625600667e-01,5.701877637292438461e-01,-6.458981805433078982e+00,8.657331198535112904e+00,7.064134142152000528e+00,-1.811017393981658063e+00,5.199972399599811501e-01,-2.038958901547892888e-01,-1.012969720432826293e+00,-2.925030838203360184e-02,-1.488551046116001579e-02,-9.060747920326289728e-02
9.799999999999999822e-01,1.125109470635083375e-01,-2.241365318373054638e+00,-1.925089007358913085e+00,-2.359103632816678342e+00,-1.774170805776151161e+00,2.044804500605572173e+00,-1.154957286034938857e+00,2.250086854578365880e+00,-7.801436266945439568e-01,-1.141687859021309759e+00,6.260820676348155533e-01,4.897655527164672673e-01,5.591803311044297731e-01,-1.161181648171321523e+00,-2.391124571742863303e+00,-1.071241901913468242e+00,3.475071156046774856e+00,1.399162298970502372e+00,1.116560152897126557e+01,-1.053766144182745279e+01,-1.907649347106042015e+01,-1.785759254425972387e+00,5.015820075724135574e-01,-1.798627768228058810e-01,-1.044013103556725941e+00,-8.232631751436954998e-03,-2.195736914987233418e-02,-1.035021625233935733e-01
1.000000000000000000e+00,1.568664802437498840e-01,-2.256778962774041997e+00,-1.948089688339985415e+00,-2.346073363374228560e+00,-1.764364463135588146e+00,2.056012103964631077e+00,-1.178671605841030923e+00,2.225599314334251400e+00,-7.589788067955470785e-01,-1.133536688936102932e+00,6.605932088246045941e-01,4.767345346643350190e-01,5.802988918759646175e-01,-1.104132575206533851e+00,-8.281563666970798154e-01,3.294356794241511732e+00,-8.127412152955088009e-01,2.317488686019420374e+00,-3.318239839131013613e-01,1.802115205615223648e+00,-1.702471894704387978e+01,-1.777570359004200018e+00,4.699013276844155040e-01,-2.208272858131021532e-01,-1.043663619829631406e+00,-5.072523799831997471e-02,-3.205656034244969144e-02,-1.362759952663920582e-01
1.020000000000000018e+00,2.018974221586552764e-01,-2.271574305952129613e+00,-1.969503719307639678e+00,-2.331361980888849494e+00,-1.755878836984089197e+00,2.067922955073827840e+00,-1.200720681463341100e+00,2.206998781068274962e+00,-7.411749469855576367e-01,-1.123505488751846526e+00,6.952280874556261425e-01,4.865985841148849911e-01,5.809315690582474989e-01,-1.089184060833945145e+00,-9.639263114794690557e-01,3.792884785239351020e-01,1.646248560147348799e-02,1.249730061453353108e-01,3.754587569147322057e+00,-4.110480721135687077e+00,5.561560017343914808e+00,-1.764152347230441231e+00,3.933321788084456760e-01,-2.621187811750372854e-01,-1.095477049452870499e+00,-6.797849025999168349e-02,-7.931758743506618636e-02,-9.207731694368646858e-02
1.040000000000000036e+00,2.446175387194371997e-01,-2.286903279807072753e+00,-1.992490550475682465e+00,-2.317675866745634305e+00,-1.744881830725393490e+00,2.079789257046460893e+00,-1.223438325954829820e+00,2.175844320746858518e+00,-7.361649395838217869e-01,-1.098689489015365339e+00,7.408696177804625638e-01,4.713926267665135561e-01,5.855116774631557996e-01,-1.092464528855107364e+00,-4.438195755269079834e-01,5.236575646733450107e+00,-2.993377553107544387e+00,3.890254220526669915e+00,-4.752625865015806639e+00,7.025932520823710448e+00,-1.588623454108832256e+01,-1.761639843205436318e+00,3.801386890309611521e-01,-3.163211386066515640e-01,-1.102042104294371994e+00,-4.487976287206470183e-02,-2.741502587586289522e-02,-1.287773776331209707e-01
1.060000000000000053e+00,2.889010073183809202e-01,-2.301560113206321923e+00,-2.015051427278707674e+00,-2.302220414855388420e+00,-1.736179365596306923e+00,2.091913883782654970e+00,-1.243064698725959483e+00,2.157270528504630747e+00,-7.130992693997195708e-01,-1.101092691647770128e+00,7.652946457122860036e-01,5.146166691116614844e-01,6.024104974400946722e-01,-1.079969076680688422e+00,1.145887854124077565e+00,3.912693838728547480e+00,-2.250323420910633310e+00,-2.229192046270139116e+00,1.034232075886027857e+01,9.619094327733922256e+00,-1.103083670544938144e+01,-1.754266246199159385e+00,3.295410244625995855e-01,-3.247746141322399582e-01,-1.113442624035971829e+00,-5.777373774906663373e-02,-7.355548470044070974e-02,-8.886382055374002220e-02
1.080000000000000071e+00,3.317754028048710557e-01,-2.315882668488844498e+00,-2.036991610917077811e+00,-2.286849406049658029e+00,-1.725679493515716700e+00,2.102933117301494903e+00,-1.264504497662613414e+00,2.135270984488954582e+00,-7.040109410777567467e-01,-1.071154318206355427e+00,7.987169458793361709e-01,5.125835172532416939e-01,5.764617797750094530e-01,-1.036422590572316782e+00,8.035302273123662298e-01,1.878233019322545383e+00,-1.147159496407306634e+00,-3.576617462149523252e+00,1.513480244097389971e+01,-1.805108625066093486e+00,4.507428816645869141e+00,-1.698244475928988306e+00,2.859633288207003576e-01,-3.724076820786872966e-01,-1.149396356159736232e+00,-4.549108139671256823e-02,-8.592235987334666258e-02,-1.060802962008839112e-01
1.100000000000000089e+00,3.741877571690738202e-01,-2.329226092440986662e+00,-2.057328762060826488e+00,-2.270311498866478317e+00,-1.714715446551794198e+00,2.114253345664234285e+00,-1.284445070947835887e+00,2.105085791203312517e+00,-6.871489128091184950e-01,-1.055946081628201805e+00,8.548302842670171264e-01,4.786154769264675535e-01,5.751374294904272322e-01,-1.014110639566947025e+00,-7.657874818906193481e-02,4.841335848791350926e+00,-1.980404197039549175e+00,5.338989991192674367e+00,-1.243669995883154122e+01,-2.915210284301180010e+00,-7.543027012821768906e+00,-1.678913829557930892e+00,2.689728552506205350e-01,-4.051107604430654874e-01,-1.132611300596544135e+00,-7.796967885896974315e-02,-8.661624794927368087e-02,-1.205059240437879597e-01
1.120000000000000107e+00,4.158966245248366111e-01,-2.342616686478242283e+00,-2.078465544343122140e+00,-2.251565794535502540e+00,-1.705928425137238635e+00,2.127018978004830974e+00,-1.304768318933022586e+00,2.087794010738623474e+00,-6.610132595832247659e-01,-1.062191424654360450e+00,8.789113660149392437e-01,5.004523616526331820e-01,6.027600963840319404e-01,-9.993201946045707773e-01,-6.972900228418169588e-01,5.226168285122427370e+00,-2.679934592255610593e+00,4.238055668443265311e+00,-1.336285513500373767e+01,2.551327925795633167e+00,8.799752640654338265e+00,-1.664982318663093208e+00,2.070722841027705097e-01,-4.319864477183755214e-01,-1.135687952315289628e+00,-1.273756349178792602e-01,-9.887739791731860184e-02,-7.728383905537325460e-02
1.140000000000000124e+00,4.574885948209859166e-01,-2.357019016907713205e+00,-2.099823250422411025e+00,-2.234160122850207486e+00,-1.695077530298731094e+00,2.138949905334915247e+00,-1.324912623986991500e+00,2.055704256659834694e+00,-6.603271784815450962e-01,-1.034662801768637230e+00,9.181207853639266059e-01,5.043945418815463100e-01,5.966822724559962543e-01,-9.780163849343004312e-01,-1.848214303365829092e-01,3.415169574947012787e+00,-1.914792387032018484e+00,1.259927224938098167e+00,2.985766313928222560e-01,4.848548349602717522e+00,-6.112177425176682277e+00,-1.580447153789241943e+00,1.927946645815918625e-01,-4.584035208322530530e-01,-1.149483046435573197e+00,-8.178272543601360078e-02,-7.244777533318061402e-02,-1.049136058492428220e-01
1.159999999999999920e+00,4.985727057482513547e-01,-2.368873574228652856e+00,-2.119492443117517944e+00,-2.216132369419872461e+00,-1.684714681727509156e+00,2.150403246140738300e+00,-1.344771865730755023e+00,2.033210797659955382e+00,-6.330224065755978291e-01,-1.027304652295742304e+00,9.537630424160016274e-01,5.287532341675557079e-01,5.815729525401188704e-01,-9.766418181464663339e-01,-3.272247238960185989e+00,-2.970452212013433790e+00,5.584488082521842145e+00,1.536655521345435815e+00,4.687813183966129671e+00,-1.204814131425741230e+01,5.509900712176384552e+00,-1.589668312992763566e+00,1.489443643607059331e-01,-4.631753178380387248e-01,-1.173064685229068482e+00,-9.755647065104593174e-02,-1.181140894352609855e-01,-7.325839438352840793e-02
1.179999999999999938e+00,5.378697525573107319e-01,-2.381850568567783544e+00,-2.139488125529054319e+00,-2.196705537061643732e+00,-1.675526229419383561e+00,2.162502599700805828e+00,-1.363649232141288747e+00,2.008731837321410030e+00,-6.232357441617496496e-01,-1.014345734256780762e+00,9.995262428583001624e-01,4.974567532835878492e-01,5.971124503951884543e-01,-9.592781775772505348e-01,7.739337554410545827e-01,6.951683863781359385e+00,-5.785201682071998697e+00,3.319358390686089511e+00,-9.538357500805139111e+00,1.616010382028768078e+01,2.829009083367157729e+00,-1.524365511865154010e+00,1.130744802011824646e-01,-5.060871076102205768e-01,-1.153630752950707494e+00,-1.085508321858975750e-01,-1.036419870374857555e-01,-7.654998862154140105e-02
1.199999999999999956e+00,5.785499822829915928e-01,-2.393349384631286991e+00,-2.160445177684446438e+00,-2.176959761403705063e+00,-1.663341465582774292e+00,2.174066785386434830e+00,-1.382488282611705754e+00,1.979884995620779797e+00,-6.141854911044555276e-01,-9.972933731528162982e-01,1.040002820143978157e+00,5.276720140528091685e-01,5.882239228399682718e-01,-9.232022521812051075e-01,4.730977923564307352e-01,6.134795943559990583e+00,-4.303108403349203748e+00,3.506467550234180219e+00,-6.251752110214582103e+00,4.322014948485120023e+00,4.660208045560278123e+00,-1.504127473689673700e+00,9.298062773421285343e-02,-5.449007774981783347e-01,-1.151813526802939913e+00,-1.366657644045479736e-01,-8.640993142494787782e-02,-8.288376767203109452e-02
